Mountainous environment continus
starting time in Unix:1621493334
Trigger,t,0,0
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.6,z,6.9,rot,-0.9961752
t,525990314,x,1.594211,z,6.867218,rot,-0.9961752
t,525990314,x,1.569041,z,6.724689,rot,-0.9961752
t,525990314,x,1.550808,z,6.621442,rot,-0.9961752
t,525990314,x,1.525533,z,6.478323,rot,-0.9961752
t,525990314,x,1.515211,z,6.419871,rot,-0.9961752
t,525990314,x,1.494454,z,6.302336,rot,-0.9961752
t,525990314,x,1.462594,z,6.121922,rot,-0.9961752
t,525990314,x,1.430696,z,5.941301,rot,-0.9961752
t,525990314,x,1.40256,z,5.781979,rot,-0.9961752
t,525990314,x,1.367973,z,5.586126,rot,-0.9961752
t,525990314,x,1.341183,z,5.434426,rot,-0.9961752
t,525990314,x,1.309454,z,5.254756,rot,-0.9961752
t,525990314,x,1.281178,z,5.094643,rot,-0.9961752
t,525990314,x,1.246841,z,4.900209,rot,-0.9961752
t,525990314,x,1.217754,z,4.735498,rot,-0.9961752
t,525990314,x,1.187096,z,4.561898,rot,-0.9961752
t,525990314,x,1.158013,z,4.397214,rot,-0.9961752
t,525990314,x,1.12768,z,4.225447,rot,-0.9961752
t,525990314,x,1.099264,z,4.064539,rot,-0.9961752
t,525990314,x,1.068056,z,3.88782,rot,-0.9961752
t,525990314,x,1.040274,z,3.730505,rot,-0.9961752
t,525990314,x,1.009346,z,3.555371,rot,-0.9961752
t,525990314,x,0.9808584,z,3.39406,rot,-0.9961752
t,525990314,x,0.9506106,z,3.190886,rot,-0.9972628
t,525990314,x,0.935391,z,2.891281,rot,-0.9996694
t,525990314,x,0.9391814,z,2.721965,rot,-0.9999286
t,525990314,x,0.953263,z,2.544187,rot,-0.9992102
t,525990314,x,0.9726841,z,2.375389,rot,-0.9983513
t,525990314,x,0.9961534,z,2.197876,rot,-0.9978319
t,525990314,x,1.020588,z,2.013063,rot,-0.9978319
t,525990314,x,1.029293,z,1.947224,rot,-0.9978319
t,525990314,x,1.041818,z,1.852483,rot,-0.9978319
t,525990314,x,1.064321,z,1.682285,rot,-0.9978319
t,525990314,x,1.085027,z,1.525671,rot,-0.9978319
t,525990314,x,1.106395,z,1.364055,rot,-0.9978319
t,525990314,x,1.129562,z,1.188823,rot,-0.9978319
t,525990314,x,1.150067,z,1.033734,rot,-0.9978319
t,525990314,x,1.172996,z,0.8603037,rot,-0.9978319
t,525990314,x,1.194987,z,0.6939779,rot,-0.9978319
t,525990314,x,1.214578,z,0.5457983,rot,-0.9978319
t,525990314,x,1.239082,z,0.3604563,rot,-0.9978319
t,525990314,x,1.26065,z,0.197324,rot,-0.9978319
t,525990314,x,1.281599,z,0.03887749,rot,-0.9978319
t,525990314,x,1.304737,z,-0.1361322,rot,-0.9978319
t,525990314,x,1.324051,z,-0.2822175,rot,-0.9978319
t,525990314,x,1.349155,z,-0.472091,rot,-0.9978319
t,525990314,x,1.369597,z,-0.6267061,rot,-0.9978319
t,525990314,x,1.391801,z,-0.7946533,rot,-0.9978319
t,525990314,x,1.410235,z,-0.9543723,rot,-0.9983411
t,525990314,x,1.418165,z,-1.254258,rot,-0.9999038
t,525990314,x,1.417081,z,-1.435469,rot,-0.9999868
t,525990314,x,1.414248,z,-1.589798,rot,-0.9999492
t,525990314,x,1.411566,z,-1.735927,rot,-0.9999492
t,525990314,x,1.408357,z,-1.910767,rot,-0.9999492
t,525990314,x,1.40705,z,-1.981976,rot,-0.9999492
t,525990314,x,1.405403,z,-2.071714,rot,-0.9999492
t,525990314,x,1.402023,z,-2.255841,rot,-0.9999492
t,525990314,x,1.399034,z,-2.418659,rot,-0.9999492
t,525990314,x,1.395863,z,-2.59142,rot,-0.9999492
t,525990314,x,1.392896,z,-2.753073,rot,-0.9999492
t,525990314,x,1.392712,z,-2.917167,rot,-0.9999911
t,525990314,x,1.419073,z,-3.215997,rot,-0.9990236
t,525990314,x,1.438584,z,-3.378551,rot,-0.9982078
t,525990314,x,1.462263,z,-3.555006,rot,-0.9977676
t,525990314,x,1.48141,z,-3.697692,rot,-0.9977676
t,525990314,x,1.503452,z,-3.861944,rot,-0.9977676
t,525990314,x,1.512885,z,-3.932242,rot,-0.9977676
t,525990314,x,1.528049,z,-4.045241,rot,-0.9977676
t,525990314,x,1.551284,z,-4.218389,rot,-0.9977676
t,525990314,x,1.572134,z,-4.373758,rot,-0.9977676
t,525990314,x,1.595608,z,-4.548688,rot,-0.9977676
t,525990314,x,1.617154,z,-4.709245,rot,-0.9977676
t,525990314,x,1.639765,z,-4.87774,rot,-0.9977676
t,525990314,x,1.660656,z,-5.033419,rot,-0.9977676
t,525990314,x,1.684995,z,-5.214794,rot,-0.9977676
t,525990314,x,1.705904,z,-5.370602,rot,-0.9977676
t,525990314,x,1.727821,z,-5.533929,rot,-0.9977676
t,525990314,x,1.749319,z,-5.69413,rot,-0.9977676
t,525990314,x,1.77145,z,-5.859047,rot,-0.9977676
t,525990314,x,1.793342,z,-6.022184,rot,-0.9977676
t,525990314,x,1.815443,z,-6.186882,rot,-0.9977676
t,525990314,x,1.83661,z,-6.344617,rot,-0.9977676
t,525990314,x,1.859674,z,-6.516493,rot,-0.9977676
t,525990314,x,1.880615,z,-6.672542,rot,-0.9977676
t,525990314,x,1.904308,z,-6.849102,rot,-0.9977676
t,525990314,x,1.924977,z,-7.003127,rot,-0.9977676
t,525990314,x,1.948106,z,-7.175483,rot,-0.9977676
t,525990314,x,1.966536,z,-7.33146,rot,-0.9982626
t,525990314,x,1.97549,z,-7.631318,rot,-0.9998798
t,525990314,x,1.974888,z,-7.830602,rot,-0.9999901
t,525990314,x,1.97274,z,-8.003974,rot,-0.9999721
t,525990314,x,1.970892,z,-8.153165,rot,-0.9999721
t,525990314,x,1.968768,z,-8.324617,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
coin,t,10,1
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
t,525990314,x,1.968063,z,-8.381593,rot,-0.9999721
