cliffC
starting time in Unix:1624462847
Trigger,t,0,0
t,523020801,x,0.8308654,z,2.544713,rot,-0.9961752
t,523020801,x,0.8308654,z,2.544713,rot,-0.9961752
t,523020801,x,0.8308654,z,2.544713,rot,-0.9961752
t,523020801,x,0.8308654,z,2.544713,rot,-0.9961752
t,523020801,x,0.8308654,z,2.544713,rot,-0.9961752
t,523020801,x,0.8308654,z,2.544713,rot,-0.9961752
t,523020801,x,0.8308654,z,2.544713,rot,-0.9961752
t,523020801,x,0.8308654,z,2.544713,rot,-0.9961752
t,523020801,x,0.8308654,z,2.544713,rot,-0.9961752
t,523020801,x,0.8308654,z,2.544713,rot,-0.9961752
t,523020801,x,0.8308654,z,2.544713,rot,-0.9961752
t,523020801,x,0.8308654,z,2.544713,rot,-0.9961752
t,523020801,x,0.8308654,z,2.544713,rot,-0.9961752
t,523020801,x,0.8308654,z,2.544713,rot,-0.9961752
t,523020801,x,0.8308654,z,2.544713,rot,-0.9961752
t,523020801,x,0.8308654,z,2.544713,rot,-0.996392
t,523020801,x,0.8308654,z,2.544713,rot,-0.9970236
t,523020801,x,0.8308654,z,2.544713,rot,-0.9975983
t,523020801,x,0.8308654,z,2.544713,rot,-0.9982356
t,523020801,x,0.8308654,z,2.544713,rot,-0.99888
t,523020801,x,0.8308654,z,2.544713,rot,-0.9995049
t,523020801,x,0.8304448,z,2.526455,rot,-0.999925
t,523020801,x,0.831853,z,2.480527,rot,-0.9998738
t,523020801,x,0.8356555,z,2.425945,rot,-0.9993864
t,523020801,x,0.846486,z,2.328477,rot,-0.9984607
t,523020801,x,0.8554717,z,2.260799,rot,-0.9978138
t,523020801,x,0.8720146,z,2.154708,rot,-0.9970016
t,523020801,x,0.887035,z,2.066429,rot,-0.9964427
t,523020801,x,0.9097465,z,1.942347,rot,-0.9958972
t,523020801,x,0.9344968,z,1.812687,rot,-0.9955473
t,523020801,x,0.9696699,z,1.631318,rot,-0.995408
t,523020801,x,1.002456,z,1.462255,rot,-0.995408
t,523020801,x,1.036982,z,1.284225,rot,-0.995408
t,523020801,x,1.072397,z,1.101607,rot,-0.995408
t,523020801,x,1.107149,z,0.922411,rot,-0.995408
t,523020801,x,1.14087,z,0.7485288,rot,-0.995408
t,523020801,x,1.174698,z,0.5740978,rot,-0.995408
t,523020801,x,1.208773,z,0.3983886,rot,-0.995408
t,523020801,x,1.243802,z,0.2177659,rot,-0.995408
t,523020801,x,1.278345,z,0.03964769,rot,-0.995408
t,523020801,x,1.314736,z,-0.1480024,rot,-0.995408
t,523020801,x,1.346977,z,-0.3142516,rot,-0.995408
t,523020801,x,1.383046,z,-0.5002431,rot,-0.995408
t,523020801,x,1.415534,z,-0.6677651,rot,-0.995408
t,523020801,x,1.449819,z,-0.849903,rot,-0.995667
t,523020801,x,1.487253,z,-1.065515,rot,-0.9962993
t,523020801,x,1.516024,z,-1.250648,rot,-0.9970213
t,523020801,x,1.540096,z,-1.432822,rot,-0.9978343
t,523020801,x,1.555709,z,-1.573361,rot,-0.9984614
t,523020801,x,1.568852,z,-1.730252,rot,-0.999118
t,523020801,x,1.577404,z,-1.912395,rot,-0.999716
t,523020801,x,1.580247,z,-2.094584,rot,-0.9999608
t,523020801,x,1.576879,z,-2.319534,rot,-0.9999633
t,523020801,x,1.569809,z,-2.517843,rot,-0.9998326
t,523020801,x,1.56187,z,-2.681699,rot,-0.9996983
t,523020801,x,1.555149,z,-2.802657,rot,-0.9996064
t,523020801,x,1.543108,z,-3.000429,rot,-0.9995292
t,523020801,x,1.532176,z,-3.179957,rot,-0.9995292
t,523020801,x,1.522055,z,-3.346184,rot,-0.9995292
t,523020801,x,1.50997,z,-3.544674,rot,-0.9995292
t,523020801,x,1.4989,z,-3.726485,rot,-0.9995292
t,523020801,x,1.487767,z,-3.909322,rot,-0.9995292
t,523020801,x,1.476876,z,-4.0882,rot,-0.9995292
t,523020801,x,1.466096,z,-4.265238,rot,-0.9995292
t,523020801,x,1.455266,z,-4.463806,rot,-0.9996204
t,523020801,x,1.446448,z,-4.688279,rot,-0.9997986
t,523020801,x,1.44254,z,-4.880127,rot,-0.9999394
t,523020801,x,1.44289,z,-5.056533,rot,-0.9999908
t,523020801,x,1.444757,z,-5.163774,rot,-0.9999533
t,523020801,x,1.453323,z,-5.37448,rot,-0.9997848
t,523020801,x,1.465842,z,-5.59355,rot,-0.9995838
t,523020801,x,1.477806,z,-5.776062,rot,-0.9994556
t,523020801,x,1.490269,z,-5.957793,rot,-0.999405
t,523020801,x,1.499311,z,-6.089626,rot,-0.999405
t,523020801,x,1.511988,z,-6.274472,rot,-0.999405
t,523020801,x,1.524531,z,-6.457367,rot,-0.999405
t,523020801,x,1.535639,z,-6.619335,rot,-0.999405
t,523020801,x,1.549348,z,-6.819223,rot,-0.999405
t,523020801,x,1.561837,z,-7.001329,rot,-0.999405
t,523020801,x,1.573949,z,-7.177928,rot,-0.999405
t,523020801,x,1.586184,z,-7.356333,rot,-0.999405
t,523020801,x,1.598625,z,-7.537734,rot,-0.999405
t,523020801,x,1.611467,z,-7.724986,rot,-0.999405
t,523020801,x,1.624849,z,-7.906097,rot,-0.9993113
t,523020801,x,1.644746,z,-8.130536,rot,-0.999014
t,523020801,x,1.662438,z,-8.299807,rot,-0.9986357
t,523020801,x,1.684959,z,-8.477801,rot,-0.9980117
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
coin,t,3,1
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
t,523020801,x,1.705383,z,-8.616694,rot,-0.9973276
