cliffD
starting time in Unix:1624530983
Trigger,t,0,0
t,522952665,x,0.12,z,-1.06,rot,-0.9946873
t,522952665,x,0.12,z,-1.06,rot,-0.9946873
t,522952665,x,0.12,z,-1.06,rot,-0.9946873
t,522952665,x,0.12,z,-1.06,rot,-0.9946873
t,522952665,x,0.12,z,-1.06,rot,-0.9946873
t,522952665,x,0.12,z,-1.06,rot,-0.9946873
t,522952665,x,0.1214864,z,-1.06711,rot,-0.9946873
t,522952665,x,0.1255234,z,-1.086422,rot,-0.9946873
t,522952665,x,0.1356975,z,-1.135092,rot,-0.9946873
t,522952665,x,0.1429883,z,-1.169968,rot,-0.9946873
t,522952665,x,0.160317,z,-1.252862,rot,-0.9946873
t,522952665,x,0.1820496,z,-1.356824,rot,-0.9946873
t,522952665,x,0.2085259,z,-1.483478,rot,-0.9946873
t,522952665,x,0.2391054,z,-1.629759,rot,-0.9946873
t,522952665,x,0.2742402,z,-1.797832,rot,-0.9946873
t,522952665,x,0.3144928,z,-1.990387,rot,-0.9946873
t,522952665,x,0.3568237,z,-2.192883,rot,-0.9946873
t,522952665,x,0.3992508,z,-2.39584,rot,-0.9946873
t,522952665,x,0.4501203,z,-2.653319,rot,-0.995239
t,522952665,x,0.4935502,z,-2.899602,rot,-0.9961852
t,522952665,x,0.5238842,z,-3.098128,rot,-0.9971187
t,522952665,x,0.5421801,z,-3.235091,rot,-0.9977875
t,522952665,x,0.5623659,z,-3.440863,rot,-0.9987961
t,522952665,x,0.573939,z,-3.649423,rot,-0.9996071
t,522952665,x,0.5745137,z,-3.871221,rot,-0.9999903
t,522952665,x,0.5611427,z,-4.096145,rot,-0.9995508
t,522952665,x,0.4434446,z,-4.256814,rot,-0.9978471
t,522952665,x,0.3168243,z,-4.429935,rot,-0.9946312
t,522952665,x,0.1869274,z,-4.607544,rot,-0.9900125
t,522952665,x,0.05114812,z,-4.793214,rot,-0.9838595
t,522952665,x,-0.09750362,z,-4.996614,rot,-0.975648
t,522952665,x,-0.2484285,z,-5.203138,rot,-0.9657694
t,522952665,x,-0.3956907,z,-5.404466,rot,-0.9546399
t,522952665,x,-0.5428034,z,-5.589629,rot,-0.9441775
t,522952665,x,-0.7876437,z,-5.851419,rot,-0.9301436
t,522952665,x,-0.9847295,z,-6.042227,rot,-0.9207476
t,522952665,x,-1.113591,z,-6.160474,rot,-0.9154482
t,522952665,x,-1.309865,z,-6.330394,rot,-0.9095342
t,522952665,x,-1.518404,z,-6.504305,rot,-0.9056615
t,522952665,x,-1.726164,z,-6.67522,rot,-0.904236
t,522952665,x,-1.937132,z,-6.848774,rot,-0.904236
t,522952665,x,-2.149502,z,-7.023481,rot,-0.904236
t,522952665,x,-2.351346,z,-7.189529,rot,-0.904236
t,522952665,x,-2.550883,z,-7.35368,rot,-0.904236
t,522952665,x,-2.754142,z,-7.520892,rot,-0.904236
t,522952665,x,-2.957412,z,-7.688113,rot,-0.904236
t,522952665,x,-3.160798,z,-7.85543,rot,-0.904236
t,522952665,x,-3.371522,z,-8.028784,rot,-0.904236
t,522952665,x,-3.580663,z,-8.200834,rot,-0.904236
t,522952665,x,-3.792019,z,-8.374707,rot,-0.904236
t,522952665,x,-4.005666,z,-8.550466,rot,-0.904236
t,522952665,x,-4.21738,z,-8.724632,rot,-0.904236
t,522952665,x,-4.424591,z,-8.895096,rot,-0.904236
t,522952665,x,-4.627575,z,-9.062082,rot,-0.904236
t,522952665,x,-4.826836,z,-9.226005,rot,-0.904236
t,522952665,x,-5.026415,z,-9.39019,rot,-0.904236
t,522952665,x,-5.22954,z,-9.557292,rot,-0.904236
t,522952665,x,-5.429051,z,-9.72142,rot,-0.904236
t,522952665,x,-5.636158,z,-9.891798,rot,-0.904236
t,522952665,x,-5.847419,z,-10.06559,rot,-0.904236
t,522952665,x,-6.060251,z,-10.24515,rot,-0.9068673
t,522952665,x,-6.339272,z,-10.50019,rot,-0.9150532
t,522952665,x,-6.529082,z,-10.68794,rot,-0.9228291
t,522952665,x,-6.645532,z,-10.81013,rot,-0.9284093
t,522952665,x,-6.822382,z,-11.01948,rot,-0.9391199
t,522952665,x,-6.993149,z,-11.2429,rot,-0.9472255
t,522952665,x,-7.202344,z,-11.54184,rot,-0.953754
t,522952665,x,-7.350774,z,-11.76293,rot,-0.9566157
t,522952665,x,-7.446966,z,-11.90865,rot,-0.957745
t,522952665,x,-7.590191,z,-12.12601,rot,-0.9578589
t,522952665,x,-7.73892,z,-12.35171,rot,-0.9578589
t,522952665,x,-7.887191,z,-12.57672,rot,-0.9578589
t,522952665,x,-8.047271,z,-12.81965,rot,-0.9578589
t,522952665,x,-8.187536,z,-13.03251,rot,-0.9578589
t,522952665,x,-8.336505,z,-13.25858,rot,-0.9578589
t,522952665,x,-8.485108,z,-13.48409,rot,-0.9578589
t,522952665,x,-8.634784,z,-13.71123,rot,-0.9578589
t,522952665,x,-8.783616,z,-13.93709,rot,-0.9578589
t,522952665,x,-8.933515,z,-14.16457,rot,-0.9578589
t,522952665,x,-9.084274,z,-14.39335,rot,-0.9578589
t,522952665,x,-9.233116,z,-14.61923,rot,-0.9578589
t,522952665,x,-9.386161,z,-14.85148,rot,-0.9578589
t,522952665,x,-9.534158,z,-15.07608,rot,-0.9578589
t,522952665,x,-9.685111,z,-15.30515,rot,-0.9578589
t,522952665,x,-9.832564,z,-15.52892,rot,-0.9578589
t,522952665,x,-9.980281,z,-15.75309,rot,-0.9578589
t,522952665,x,-10.12931,z,-15.97925,rot,-0.9578589
t,522952665,x,-10.2924,z,-16.21962,rot,-0.9558985
t,522952665,x,-10.52748,z,-16.53582,rot,-0.9493407
t,522952665,x,-10.7032,z,-16.75213,rot,-0.9423751
t,522952665,x,-10.82743,z,-16.89787,rot,-0.9383546
t,522952665,x,-11.06244,z,-17.16073,rot,-0.9342034
t,522952665,x,-11.24892,z,-17.36669,rot,-0.933079
t,522952665,x,-11.37339,z,-17.50416,rot,-0.933079
t,522952665,x,-11.54983,z,-17.69903,rot,-0.933079
t,522952665,x,-11.73943,z,-17.90843,rot,-0.933079
t,522952665,x,-11.93342,z,-18.12269,rot,-0.933079
t,522952665,x,-12.11295,z,-18.32098,rot,-0.933079
t,522952665,x,-12.29233,z,-18.5191,rot,-0.933079
t,522952665,x,-12.4693,z,-18.71455,rot,-0.933079
t,522952665,x,-12.64466,z,-18.90822,rot,-0.933079
t,522952665,x,-12.82253,z,-19.10468,rot,-0.933079
t,522952665,x,-13.0017,z,-19.30256,rot,-0.933079
t,522952665,x,-13.17856,z,-19.4979,rot,-0.933079
t,522952665,x,-13.35521,z,-19.69301,rot,-0.933079
t,522952665,x,-13.53511,z,-19.8917,rot,-0.933079
t,522952665,x,-13.70984,z,-20.08468,rot,-0.933079
t,522952665,x,-13.88805,z,-20.28151,rot,-0.933079
t,522952665,x,-14.06622,z,-20.47828,rot,-0.933079
t,522952665,x,-14.24682,z,-20.67776,rot,-0.933079
t,522952665,x,-14.42336,z,-20.87273,rot,-0.933079
t,522952665,x,-14.59279,z,-21.05986,rot,-0.933079
t,522952665,x,-14.76238,z,-21.24717,rot,-0.933079
t,522952665,x,-14.93185,z,-21.43434,rot,-0.933079
t,522952665,x,-15.10014,z,-21.6202,rot,-0.933079
t,522952665,x,-15.27084,z,-21.80874,rot,-0.933079
t,522952665,x,-15.4502,z,-22.00245,rot,-0.9310595
t,522952665,x,-15.72256,z,-22.27402,rot,-0.9235936
t,522952665,x,-15.90108,z,-22.44003,rot,-0.9167829
t,522952665,x,-16.0212,z,-22.54585,rot,-0.911317
t,522952665,x,-16.22701,z,-22.70793,rot,-0.8996326
t,522952665,x,-16.44157,z,-22.8552,rot,-0.8848387
t,522952665,x,-16.65599,z,-22.98057,rot,-0.8673868
t,522952665,x,-16.8791,z,-23.08829,rot,-0.8469861
t,522952665,x,-17.12162,z,-23.18143,rot,-0.8241661
t,522952665,x,-17.36602,z,-23.25308,rot,-0.8004121
t,522952665,x,-17.62081,z,-23.30526,rot,-0.774784
t,522952665,x,-17.88229,z,-23.33618,rot,-0.7474722
t,522952665,x,-18.14841,z,-23.34484,rot,-0.7185057
t,522952665,x,-18.41247,z,-23.33108,rot,-0.6884487
t,522952665,x,-18.67355,z,-23.29525,rot,-0.6572673
t,522952665,x,-18.93045,z,-23.23763,rot,-0.6249475
t,522952665,x,-19.17577,z,-23.16097,rot,-0.5923274
t,522952665,x,-19.41317,z,-23.06481,rot,-0.5588235
t,522952665,x,-19.6429,z,-22.94894,rot,-0.5242221
t,522952665,x,-19.86692,z,-22.81118,rot,-0.4879386
t,522952665,x,-20.09008,z,-22.64937,rot,-0.4544042
t,522952665,x,-20.3813,z,-22.39921,rot,-0.4173589
t,522952665,x,-20.57428,z,-22.21752,rot,-0.3965323
t,522952665,x,-20.69549,z,-22.09761,rot,-0.3851725
t,522952665,x,-20.8866,z,-21.89774,rot,-0.372309
t,522952665,x,-21.06966,z,-21.70028,rot,-0.3651204
t,522952665,x,-21.24776,z,-21.50659,rot,-0.3632403
