1.836855,0.7,-8.878448
-12.55,0.7,-24.58358
-30.42739,0.7,-17.65557
-12.62702,0.7,-23.79181
1.182746,0.7,-5.957832
-9.945879,0.7,-21.96684
-41.09972,0.7,-12.07169
